"Date","Simple Date","Outdoor Temperature (°C)","Feels Like (°C)","Wind Speed (km/hr)","Wind Gust (km/hr)","Max Daily Gust (km/hr)","Wind Direction (°)","Rain Rate (mm/hr)","Event Rain (mm)","Daily Rain (mm)","Weekly Rain (mm)","Monthly Rain (mm)","Yearly Rain (mm)","Total Rain (mm)","Relative Pressure (hPa)","Humidity (%)","Avg Wind Direction (10 mins) (°)","Absolute Pressure (hPa)"
2025-10-13T17:50:00+05:30,2025-10-13 17:50:00,22.8,23.7,2.2,5.4,27.7,211,0,60.2,56.4,60.2,91.9,1882.4,1882.4,954.9,98,181,954.9
2025-10-13T17:45:00+05:30,2025-10-13 17:45:00,22.9,23.8,1.4,3.6,27.7,187,0,60.2,56.4,60.2,91.9,1882.4,1882.4,954.9,98,181,954.9
2025-10-13T17:40:00+05:30,2025-10-13 17:40:00,22.9,23.8,3.2,5.4,27.7,223,0,60.2,56.4,60.2,91.9,1882.4,1882.4,954.8,98,176,954.8
2025-10-13T17:35:00+05:30,2025-10-13 17:35:00,22.9,23.8,2.9,5.4,27.7,223,0,60.2,56.4,60.2,91.9,1882.4,1882.4,954.5,98,176,954.5
2025-10-13T17:30:00+05:30,2025-10-13 17:30:00,22.9,23.8,1.1,3.6,27.7,182,0,60.2,56.4,60.2,91.9,1882.4,1882.4,954.7,98,221,954.7
2025-10-13T17:25:00+05:30,2025-10-13 17:25:00,22.9,23.8,4.7,7.2,27.7,227,0,60.2,56.4,60.2,91.9,1882.4,1882.4,954.5,98,221,954.5
2025-10-13T17:21:00+05:30,2025-10-13 17:21:00,22.8,23.7,3.2,5.4,27.7,224,0,60.2,56.4,60.2,91.9,1882.4,1882.4,954.4,98,245,954.4
2025-10-13T17:15:00+05:30,2025-10-13 17:15:00,22.9,23.8,1.4,5.4,27.7,161,0,60.2,56.4,60.2,91.9,1882.4,1882.4,954.3,98,245,954.3
2025-10-13T17:10:00+05:30,2025-10-13 17:10:00,22.9,23.8,1.4,3.6,27.7,237,0,60.2,56.4,60.2,91.9,1882.4,1882.4,954.2,98,181,954.2
2025-10-13T17:05:00+05:30,2025-10-13 17:05:00,22.9,23.8,3.6,3.6,27.7,240,0,60.2,56.4,60.2,91.9,1882.4,1882.4,954.3,98,181,954.3
2025-10-13T17:00:00+05:30,2025-10-13 17:00:00,23,23.9,2.2,7.2,27.7,176,0,60.2,56.4,60.2,91.9,1882.4,1882.4,954.2,98,189,954.2
2025-10-13T16:55:00+05:30,2025-10-13 16:55:00,22.9,23.8,0.4,3.6,27.7,189,0,60.2,56.4,60.2,91.9,1882.4,1882.4,954.3,98,189,954.3
2025-10-13T16:50:00+05:30,2025-10-13 16:50:00,22.8,23.7,4.7,7.2,27.7,197,0,60.2,56.4,60.2,91.9,1882.4,1882.4,954,98,83,954
2025-10-13T16:45:00+05:30,2025-10-13 16:45:00,22.9,23.8,3.6,3.6,27.7,244,0,60.2,56.4,60.2,91.9,1882.4,1882.4,953.9,98,83,953.9
2025-10-13T16:40:00+05:30,2025-10-13 16:40:00,22.9,23.8,4.3,5.4,27.7,238,0,60.2,56.4,60.2,91.9,1882.4,1882.4,953.7,98,156,953.7
2025-10-13T16:35:00+05:30,2025-10-13 16:35:00,23,23.9,0,1.8,27.7,83,0,60.2,56.4,60.2,91.9,1882.4,1882.4,953.5,98,156,953.5
2025-10-13T16:30:00+05:30,2025-10-13 16:30:00,22.9,23.8,0.4,3.6,27.7,71,0,60.2,56.4,60.2,91.9,1882.4,1882.4,953.8,98,160,953.8
2025-10-13T16:25:00+05:30,2025-10-13 16:25:00,22.9,23.8,0,1.8,27.7,160,0,60.2,56.4,60.2,91.9,1882.4,1882.4,953.9,98,160,953.9
2025-10-13T16:20:00+05:30,2025-10-13 16:20:00,22.9,23.8,1.4,3.6,27.7,160,0,60.2,56.4,60.2,91.9,1882.4,1882.4,954,98,158,954
2025-10-13T16:15:00+05:30,2025-10-13 16:15:00,22.9,23.8,0.4,1.8,27.7,160,0,60.2,56.4,60.2,91.9,1882.4,1882.4,954.2,98,158,954.2
2025-10-13T16:10:00+05:30,2025-10-13 16:10:00,22.9,23.8,0,0,27.7,163,0,60.2,56.4,60.2,91.9,1882.4,1882.4,954,98,167,954
2025-10-13T16:05:00+05:30,2025-10-13 16:05:00,22.9,23.8,0,1.8,27.7,163,0,60.2,56.4,60.2,91.9,1882.4,1882.4,954,98,167,954
2025-10-13T16:00:00+05:30,2025-10-13 16:00:00,22.8,23.7,0.4,1.8,27.7,167,0,60.2,56.4,60.2,91.9,1882.4,1882.4,953.7,98,167,953.7
2025-10-13T15:55:00+05:30,2025-10-13 15:55:00,23,23.9,0.4,1.8,27.7,167,0,60.2,56.4,60.2,91.9,1882.4,1882.4,953.9,98,167,953.9
2025-10-13T15:50:00+05:30,2025-10-13 15:50:00,22.8,23.7,0,1.8,27.7,167,0,60.2,56.4,60.2,91.9,1882.4,1882.4,953.9,98,181,953.9
2025-10-13T15:45:00+05:30,2025-10-13 15:45:00,22.6,23.5,2.2,3.6,27.7,167,0,60.2,56.4,60.2,91.9,1882.4,1882.4,953.9,98,181,953.9
2025-10-13T15:40:00+05:30,2025-10-13 15:40:00,22.7,23.6,2.9,3.6,27.7,147,0,60.2,56.4,60.2,91.9,1882.4,1882.4,953.5,98,186,953.5
2025-10-13T15:35:00+05:30,2025-10-13 15:35:00,22.6,23.5,2.2,3.6,27.7,205,0,60.2,56.4,60.2,91.9,1882.4,1882.4,953.7,98,186,953.7
2025-10-13T15:30:00+05:30,2025-10-13 15:30:00,22.6,23.5,2.2,7.2,27.7,165,0,60.2,56.4,60.2,91.9,1882.4,1882.4,953.8,98,147,953.8
2025-10-13T15:25:00+05:30,2025-10-13 15:25:00,22.7,23.6,1.8,5.4,27.7,119,0,60.2,56.4,60.2,91.9,1882.4,1882.4,954,98,147,954
2025-10-13T15:20:00+05:30,2025-10-13 15:20:00,22.7,23.6,1.4,3.6,27.7,142,1.2,60.2,56.4,60.2,91.9,1882.4,1882.4,954.1,98,243,954.1
2025-10-13T15:15:00+05:30,2025-10-13 15:15:00,22.7,23.6,2.2,3.6,27.7,144,4.2,60.2,56.4,60.2,91.9,1882.4,1882.4,954.1,98,243,954.1
2025-10-13T15:10:00+05:30,2025-10-13 15:10:00,22.6,23.5,2.9,5.4,27.7,206,6.6,60,56.2,60,91.7,1882.2,1882.2,954,98,202,954
2025-10-13T15:05:00+05:30,2025-10-13 15:05:00,22.4,23.3,6.1,11.2,27.7,241,9.6,59.5,55.7,59.5,91.2,1881.7,1881.7,954.1,98,202,954.1
2025-10-13T15:00:00+05:30,2025-10-13 15:00:00,22.2,23,4,5.4,27.7,221,10.8,58.7,54.9,58.7,90.4,1880.9,1880.9,954.1,98,48,954.1
2025-10-13T14:55:00+05:30,2025-10-13 14:55:00,22.2,23,2.2,3.6,27.7,209,18,57.9,54.1,57.9,89.6,1880.1,1880.1,954.1,98,48,954.1
2025-10-13T14:50:00+05:30,2025-10-13 14:50:00,22,22.8,0,5.4,27.7,93,52.2,56.7,52.9,56.7,88.4,1878.9,1878.9,954.3,98,53,954.3
2025-10-13T14:45:00+05:30,2025-10-13 14:45:00,22.1,22.9,6.1,11.2,27.7,78,80.4,54.6,50.8,54.6,86.3,1876.8,1876.8,954.2,98,53,954.2
2025-10-13T14:40:00+05:30,2025-10-13 14:40:00,22.5,23.4,11.2,16.6,27.7,60,85.2,47,43.2,47,78.7,1869.2,1869.2,954.3,98,31,954.3
2025-10-13T14:35:00+05:30,2025-10-13 14:35:00,22.5,23.3,13.7,20.2,27.7,351,111.6,40.2,36.4,40.2,71.9,1862.4,1862.4,954.3,97,31,954.3
2025-10-13T14:30:00+05:30,2025-10-13 14:30:00,22.6,23.4,9.7,14.8,27.7,82,99.6,30.8,27,30.8,62.5,1853,1853,954.6,97,97,954.6
2025-10-13T14:25:00+05:30,2025-10-13 14:25:00,22.8,23.7,11.2,22,27.7,58,63.6,19.3,15.5,19.3,51,1841.5,1841.5,954.6,97,97,954.6
2025-10-13T14:20:00+05:30,2025-10-13 14:20:00,23.1,24,12.6,27.7,27.7,36,46.2,12.5,8.7,12.5,44.2,1834.7,1834.7,954.5,96,110,954.5
2025-10-13T14:15:00+05:30,2025-10-13 14:15:00,24.2,25.2,13,27.7,27.7,127,26.4,8.7,4.9,8.7,40.4,1830.9,1830.9,954.2,95,110,954.2
2025-10-13T14:10:00+05:30,2025-10-13 14:10:00,24.8,25.7,7.2,11.2,20.2,101,3,4.8,1,4.8,36.5,1827,1827,954.1,92,129,954.1
2025-10-13T14:05:00+05:30,2025-10-13 14:05:00,25,26,1.8,5.4,20.2,113,0,4.3,0.5,4.3,36,1826.5,1826.5,954,92,129,954
2025-10-13T14:00:00+05:30,2025-10-13 14:00:00,25.3,26.2,10.1,13,20.2,155,1.2,4.3,0.5,4.3,36,1826.5,1826.5,953.8,90,160,953.8
2025-10-13T13:55:00+05:30,2025-10-13 13:55:00,26.1,27.1,2.5,5.4,20.2,107,0,4.1,0.3,4.1,35.8,1826.3,1826.3,953.7,88,160,953.7
2025-10-13T13:50:00+05:30,2025-10-13 13:50:00,26.8,29.7,2.2,11.2,20.2,114,0,4.1,0.3,4.1,35.8,1826.3,1826.3,953.9,85,106,953.9
2025-10-13T13:45:00+05:30,2025-10-13 13:45:00,27.1,30.4,6.1,7.2,20.2,154,0,4.1,0.3,4.1,35.8,1826.3,1826.3,953.9,84,106,953.9
2025-10-13T13:40:00+05:30,2025-10-13 13:40:00,27.5,31.1,2.9,5.4,20.2,93,0,4.1,0.3,4.1,35.8,1826.3,1826.3,953.9,82,112,953.9
2025-10-13T13:35:00+05:30,2025-10-13 13:35:00,27.9,31.4,4,7.2,20.2,121,0,4.1,0.3,4.1,35.8,1826.3,1826.3,953.9,77,112,953.9
2025-10-13T13:30:00+05:30,2025-10-13 13:30:00,28.3,32.5,1.8,3.6,20.2,115,0,4.1,0.3,4.1,35.8,1826.3,1826.3,954.2,78,127,954.2
2025-10-13T13:25:00+05:30,2025-10-13 13:25:00,29.6,34.5,4.3,5.4,20.2,77,0,4.1,0.3,4.1,35.8,1826.3,1826.3,954,72,127,954
2025-10-13T13:20:00+05:30,2025-10-13 13:20:00,29.8,34.6,2.9,3.6,20.2,155,0,4.1,0.3,4.1,35.8,1826.3,1826.3,954.1,70,284,954.1
2025-10-13T13:15:00+05:30,2025-10-13 13:15:00,30.1,34.3,2.5,7.2,20.2,269,0,4.1,0.3,4.1,35.8,1826.3,1826.3,954.1,66,284,954.1
2025-10-13T13:10:00+05:30,2025-10-13 13:10:00,30.2,34.6,0,7.2,20.2,284,0,4.1,0.3,4.1,35.8,1826.3,1826.3,954.3,66,272,954.3
2025-10-13T13:05:00+05:30,2025-10-13 13:05:00,30.5,35,11.2,11.2,20.2,287,0,4.1,0.3,4.1,35.8,1826.3,1826.3,954.4,65,272,954.4
2025-10-13T13:00:00+05:30,2025-10-13 13:00:00,30.4,35.3,7.6,13,20.2,311,0,4.1,0.3,4.1,35.8,1826.3,1826.3,954.5,67,278,954.5
2025-10-13T12:55:00+05:30,2025-10-13 12:55:00,29.8,33.9,11.2,13,16.6,248,0,4.1,0.3,4.1,35.8,1826.3,1826.3,954.5,67,278,954.5
2025-10-13T12:50:00+05:30,2025-10-13 12:50:00,30,34.6,11.9,16.6,16.6,278,0,4.1,0.3,4.1,35.8,1826.3,1826.3,955,68,310,955
2025-10-13T12:45:00+05:30,2025-10-13 12:45:00,29.6,33.9,6.5,11.2,14.8,245,0,4.1,0.3,4.1,35.8,1826.3,1826.3,954.8,69,310,954.8
2025-10-13T12:40:00+05:30,2025-10-13 12:40:00,29.1,33.1,2.2,9.4,14.8,281,0,4.1,0.3,4.1,35.8,1826.3,1826.3,954.8,71,277,954.8
2025-10-13T12:35:00+05:30,2025-10-13 12:35:00,28.8,32.7,6.5,9.4,14.8,258,0,4.1,0.3,4.1,35.8,1826.3,1826.3,955.2,72,277,955.2
2025-10-13T12:30:00+05:30,2025-10-13 12:30:00,29,32.9,3.6,9.4,14.8,288,0,4.1,0.3,4.1,35.8,1826.3,1826.3,955.1,71,260,955.1
2025-10-13T12:25:00+05:30,2025-10-13 12:25:00,28.6,32.4,9,11.2,14.8,287,0,4.1,0.3,4.1,35.8,1826.3,1826.3,955.2,73,260,955.2
2025-10-13T12:20:00+05:30,2025-10-13 12:20:00,28.9,33.1,2.9,9.4,14.8,289,0,4.1,0.3,4.1,35.8,1826.3,1826.3,955.3,73,299,955.3
2025-10-13T12:16:00+05:30,2025-10-13 12:16:00,28.9,32.9,6.1,13,14.8,309,0,4.1,0.3,4.1,35.8,1826.3,1826.3,955.3,72,299,955.3
2025-10-13T12:10:00+05:30,2025-10-13 12:10:00,29.3,33.6,4,11.2,14.8,259,0,4.1,0.3,4.1,35.8,1826.3,1826.3,955.5,71,303,955.5
2025-10-13T12:05:00+05:30,2025-10-13 12:05:00,30.1,35,7.2,11.2,14.8,299,0,4.1,0.3,4.1,35.8,1826.3,1826.3,955.3,69,303,955.3
2025-10-13T12:00:00+05:30,2025-10-13 12:00:00,30.5,35.8,2.9,3.6,14.8,359,0,4.1,0.3,4.1,35.8,1826.3,1826.3,955.4,68,299,955.4
2025-10-13T11:55:00+05:30,2025-10-13 11:55:00,29.8,34.3,4.3,11.2,14.8,39,0,4.1,0.3,4.1,35.8,1826.3,1826.3,955.4,69,299,955.4
2025-10-13T11:50:00+05:30,2025-10-13 11:50:00,30.6,36,5.4,7.2,14.8,298,0,4.1,0.3,4.1,35.8,1826.3,1826.3,955.6,68,273,955.6
2025-10-13T11:45:00+05:30,2025-10-13 11:45:00,29.5,33.9,4,11.2,14.8,296,0,4.1,0.3,4.1,35.8,1826.3,1826.3,955.6,70,273,955.6
2025-10-13T11:40:00+05:30,2025-10-13 11:40:00,30,34.8,7.2,13,14.8,292,0,4.1,0.3,4.1,35.8,1826.3,1826.3,955.9,69,213,955.9
2025-10-13T11:35:00+05:30,2025-10-13 11:35:00,29.6,33.7,7.6,13,14.8,273,0,4.1,0.3,4.1,35.8,1826.3,1826.3,956.1,68,213,956.1
2025-10-13T11:30:00+05:30,2025-10-13 11:30:00,29.5,33.4,3.6,11.2,14.8,260,0,4.1,0.3,4.1,35.8,1826.3,1826.3,956.4,68,280,956.4
2025-10-13T11:25:00+05:30,2025-10-13 11:25:00,29,33.1,7.2,11.2,14.8,247,0,4.1,0.3,4.1,35.8,1826.3,1826.3,956.2,72,280,956.2
2025-10-13T11:20:00+05:30,2025-10-13 11:20:00,29.2,33.4,9,14.8,14.8,233,0,4.1,0.3,4.1,35.8,1826.3,1826.3,956.4,71,302,956.4
2025-10-13T11:15:00+05:30,2025-10-13 11:15:00,29.1,32.9,5.4,11.2,13,260,0,4.1,0.3,4.1,35.8,1826.3,1826.3,956.4,70,302,956.4
2025-10-13T11:10:00+05:30,2025-10-13 11:10:00,29.3,33.4,5.8,9.4,13,300,0,4.1,0.3,4.1,35.8,1826.3,1826.3,956.6,70,242,956.6
2025-10-13T11:05:00+05:30,2025-10-13 11:05:00,28.7,32.4,5.4,11.2,13,317,0,4.1,0.3,4.1,35.8,1826.3,1826.3,956.5,72,242,956.5
2025-10-13T11:00:00+05:30,2025-10-13 11:00:00,29.9,34.3,5.8,7.2,11.2,290,0,4.1,0.3,4.1,35.8,1826.3,1826.3,956.6,68,311,956.6
2025-10-13T10:55:00+05:30,2025-10-13 10:55:00,30,33.9,2.9,7.2,11.2,8,0,4.1,0.3,4.1,35.8,1826.3,1826.3,956.6,65,311,956.6
2025-10-13T10:50:00+05:30,2025-10-13 10:50:00,29.9,33.5,4,5.4,11.2,225,0,4.1,0.3,4.1,35.8,1826.3,1826.3,956.7,64,94,956.7
2025-10-13T10:45:00+05:30,2025-10-13 10:45:00,29.9,33.7,5.4,9.4,11.2,317,0,4.1,0.3,4.1,35.8,1826.3,1826.3,956.8,65,94,956.8
2025-10-13T10:40:00+05:30,2025-10-13 10:40:00,28.9,32.3,0,1.8,11.2,105,0,4.1,0.3,4.1,35.8,1826.3,1826.3,956.9,69,278,956.9
2025-10-13T10:35:00+05:30,2025-10-13 10:35:00,29.3,33.4,3.6,7.2,11.2,97,0,4.1,0.3,4.1,35.8,1826.3,1826.3,956.9,70,278,956.9
2025-10-13T10:30:00+05:30,2025-10-13 10:30:00,28.9,32.3,1.8,5.4,11.2,320,0,4.1,0.3,4.1,35.8,1826.3,1826.3,957,69,328,957
2025-10-13T10:25:00+05:30,2025-10-13 10:25:00,28.7,32.1,0.4,5.4,11.2,54,0,4.1,0.3,4.1,35.8,1826.3,1826.3,957,70,328,957
2025-10-13T10:20:00+05:30,2025-10-13 10:20:00,29.1,32.8,2.5,9.4,11.2,282,0,4.1,0.3,4.1,35.8,1826.3,1826.3,957.1,69,293,957.1
2025-10-13T10:15:00+05:30,2025-10-13 10:15:00,29.3,33.2,2.9,3.6,11.2,211,0,4.1,0.3,4.1,35.8,1826.3,1826.3,957.1,69,293,957.1
2025-10-13T10:10:00+05:30,2025-10-13 10:10:00,28.6,31.9,4,7.2,11.2,273,0,4.1,0.3,4.1,35.8,1826.3,1826.3,957.1,70,267,957.1
2025-10-13T10:05:00+05:30,2025-10-13 10:05:00,28.3,31.3,4,5.4,11.2,248,0,4.1,0.3,4.1,35.8,1826.3,1826.3,957.3,70,267,957.3
2025-10-13T10:00:00+05:30,2025-10-13 10:00:00,28,30.4,4.7,5.4,11.2,265,0,4.1,0.3,4.1,35.8,1826.3,1826.3,957.2,68,305,957.2
2025-10-13T09:55:00+05:30,2025-10-13 09:55:00,28.7,31.8,5,5.4,9.4,319,0,4.1,0.3,4.1,35.8,1826.3,1826.3,957.3,68,305,957.3
2025-10-13T09:50:00+05:30,2025-10-13 09:50:00,28.1,31.1,0,3.6,9.4,303,0,4.1,0.3,4.1,35.8,1826.3,1826.3,957.4,72,292,957.4
2025-10-13T09:45:00+05:30,2025-10-13 09:45:00,28,30.9,4,5.4,9.4,250,0,4.1,0.3,4.1,35.8,1826.3,1826.3,957.3,72,292,957.3
2025-10-13T09:40:00+05:30,2025-10-13 09:40:00,28,31.1,1.1,5.4,9.4,264,0,4.1,0.3,4.1,35.8,1826.3,1826.3,957.2,73,309,957.2
2025-10-13T09:35:00+05:30,2025-10-13 09:35:00,27.7,30.3,0.7,5.4,9.4,296,0,4.1,0.3,4.1,35.8,1826.3,1826.3,957.4,72,309,957.4
2025-10-13T09:30:00+05:30,2025-10-13 09:30:00,27.1,29.4,4,7.2,9.4,309,0,4.1,0.3,4.1,35.8,1826.3,1826.3,957.5,74,255,957.5
2025-10-13T09:25:00+05:30,2025-10-13 09:25:00,27.6,30.4,3.2,5.4,9.4,305,0,4.1,0.3,4.1,35.8,1826.3,1826.3,957.4,74,255,957.4
2025-10-13T09:20:00+05:30,2025-10-13 09:20:00,27,29.3,3.6,7.2,9.4,318,0,4.1,0.3,4.1,35.8,1826.3,1826.3,957.6,75,260,957.6
2025-10-13T09:15:00+05:30,2025-10-13 09:15:00,27.7,30.5,3.6,3.6,9.4,255,0,4.1,0.3,4.1,35.8,1826.3,1826.3,957.6,73,260,957.6
2025-10-13T09:10:00+05:30,2025-10-13 09:10:00,27.1,29.5,0,1.8,9.4,260,0,4.1,0.3,4.1,35.8,1826.3,1826.3,957.9,75,291,957.9
2025-10-13T09:05:00+05:30,2025-10-13 09:05:00,27.4,30.3,5.4,9.4,9.4,267,0,4.1,0.3,4.1,35.8,1826.3,1826.3,957.9,77,291,957.9
2025-10-13T09:00:00+05:30,2025-10-13 09:00:00,26.5,27.2,0,0,7.2,285,0,4.1,0.3,4.1,35.8,1826.3,1826.3,957.9,78,37,957.9
2025-10-13T08:55:00+05:30,2025-10-13 08:55:00,26.5,27.2,3.2,5.4,7.2,292,0,4.1,0.3,4.1,35.8,1826.3,1826.3,958,78,37,958
2025-10-13T08:50:00+05:30,2025-10-13 08:50:00,26.3,27.1,0.4,5.4,7.2,275,0,4.1,0.3,4.1,35.8,1826.3,1826.3,958.1,80,341,958.1
2025-10-13T08:45:00+05:30,2025-10-13 08:45:00,27.3,30.3,0,1.8,5.4,37,0,4.1,0.3,4.1,35.8,1826.3,1826.3,958,79,341,958
2025-10-13T08:40:00+05:30,2025-10-13 08:40:00,27,29.7,0,1.8,5.4,35,0,4.1,0.3,4.1,35.8,1826.3,1826.3,957.7,80,293,957.7
2025-10-13T08:35:00+05:30,2025-10-13 08:35:00,25.7,26.5,0,0,5.4,341,0,4.1,0.3,4.1,35.8,1826.3,1826.3,957.9,82,293,957.9
2025-10-13T08:30:00+05:30,2025-10-13 08:30:00,26,26.8,4,5.4,5.4,337,0,4.1,0.3,4.1,35.8,1826.3,1826.3,957.8,82,265,957.8
2025-10-13T08:25:00+05:30,2025-10-13 08:25:00,25.4,26.2,1.8,3.6,5.4,301,0,4.1,0.3,4.1,35.8,1826.3,1826.3,958,85,265,958
2025-10-13T08:20:00+05:30,2025-10-13 08:20:00,25,25.8,3.2,5.4,5.4,320,0,4.1,0.3,4.1,35.8,1826.3,1826.3,957.9,87,292,957.9
2025-10-13T08:15:00+05:30,2025-10-13 08:15:00,25.3,26.2,0,3.6,5.4,265,0,4.1,0.3,4.1,35.8,1826.3,1826.3,957.9,87,292,957.9
2025-10-13T08:10:00+05:30,2025-10-13 08:10:00,25.1,25.9,0,1.8,5.4,330,0,4.1,0.3,4.1,35.8,1826.3,1826.3,957.6,87,342,957.6
2025-10-13T08:05:00+05:30,2025-10-13 08:05:00,24.9,25.8,0,1.8,5.4,294,0,4.1,0.3,4.1,35.8,1826.3,1826.3,957.6,89,342,957.6
2025-10-13T08:00:00+05:30,2025-10-13 08:00:00,24.6,25.4,0.7,1.8,5.4,342,0,4.1,0.3,4.1,35.8,1826.3,1826.3,957.7,89,351,957.7
2025-10-13T07:55:00+05:30,2025-10-13 07:55:00,23.8,24.6,0,1.8,5.4,345,0,4.1,0.3,4.1,35.8,1826.3,1826.3,957.7,91,351,957.7
2025-10-13T07:50:00+05:30,2025-10-13 07:50:00,23.9,24.7,0,1.8,5.4,351,0,4.1,0.3,4.1,35.8,1826.3,1826.3,957.5,91,9,957.5
2025-10-13T07:45:00+05:30,2025-10-13 07:45:00,23.6,24.4,2.2,3.6,5.4,33,0,4.1,0.3,4.1,35.8,1826.3,1826.3,957.5,92,9,957.5
2025-10-13T07:40:00+05:30,2025-10-13 07:40:00,23.2,24,2.5,3.6,5.4,14,0,4.1,0.3,4.1,35.8,1826.3,1826.3,957.6,92,79,957.6
2025-10-13T07:35:00+05:30,2025-10-13 07:35:00,23.2,24,1.8,3.6,5.4,79,0,4.1,0.3,4.1,35.8,1826.3,1826.3,957.5,93,79,957.5
2025-10-13T07:30:00+05:30,2025-10-13 07:30:00,22.9,23.7,0.4,1.8,5.4,73,0,4.1,0.3,4.1,35.8,1826.3,1826.3,957.6,93,68,957.6
2025-10-13T07:25:00+05:30,2025-10-13 07:25:00,22.9,23.7,3.6,3.6,5.4,78,0,4.1,0.3,4.1,35.8,1826.3,1826.3,957.5,93,68,957.5
2025-10-13T07:20:00+05:30,2025-10-13 07:20:00,22.7,23.5,0.4,3.6,3.6,75,0,4.1,0.3,4.1,35.8,1826.3,1826.3,957.4,94,148,957.4
2025-10-13T07:15:00+05:30,2025-10-13 07:15:00,22.5,23.3,0.4,1.8,3.6,65,0,4.1,0.3,4.1,35.8,1826.3,1826.3,957.4,95,148,957.4
2025-10-13T07:10:00+05:30,2025-10-13 07:10:00,22.4,23.2,2.9,3.6,3.6,66,0,4.1,0.3,4.1,35.8,1826.3,1826.3,957.5,95,149,957.5
2025-10-13T07:05:00+05:30,2025-10-13 07:05:00,22.2,23,0.7,1.8,3.6,148,0,4.1,0.3,4.1,35.8,1826.3,1826.3,957.4,96,149,957.4
2025-10-13T07:00:00+05:30,2025-10-13 07:00:00,22.2,23,0,1.8,3.6,149,0,4.1,0.3,4.1,35.8,1826.3,1826.3,957.5,97,149,957.5
2025-10-13T06:55:00+05:30,2025-10-13 06:55:00,22,22.8,0,1.8,3.6,149,0,4.1,0.3,4.1,35.8,1826.3,1826.3,957.4,98,149,957.4
2025-10-13T06:50:00+05:30,2025-10-13 06:50:00,21.7,22.5,0,0,3.6,149,0,4.1,0.3,4.1,35.8,1826.3,1826.3,957.4,98,158,957.4
2025-10-13T06:45:00+05:30,2025-10-13 06:45:00,21.8,22.6,0,1.8,3.6,149,0,4.1,0.3,4.1,35.8,1826.3,1826.3,957.5,98,158,957.5
2025-10-13T06:40:00+05:30,2025-10-13 06:40:00,21.6,22.4,0,1.8,3.6,149,0,4.1,0.3,4.1,35.8,1826.3,1826.3,957.4,98,159,957.4
2025-10-13T06:35:00+05:30,2025-10-13 06:35:00,21.4,22.2,0,0,3.6,159,0,4.1,0.3,4.1,35.8,1826.3,1826.3,957.6,98,159,957.6
2025-10-13T06:30:00+05:30,2025-10-13 06:30:00,21.1,21.8,0.4,1.8,3.6,159,0,4.1,0.3,4.1,35.8,1826.3,1826.3,957.4,98,159,957.4
2025-10-13T06:25:00+05:30,2025-10-13 06:25:00,21.1,21.8,0,0,3.6,159,0,4.1,0.3,4.1,35.8,1826.3,1826.3,957.5,98,159,957.5
2025-10-13T06:20:00+05:30,2025-10-13 06:20:00,21.1,21.8,2.2,3.6,3.6,158,0,4.1,0.3,4.1,35.8,1826.3,1826.3,957.4,98,3,957.4
2025-10-13T06:15:00+05:30,2025-10-13 06:15:00,21.3,22,0,0,3.6,3,0,4.1,0.3,4.1,35.8,1826.3,1826.3,957.3,98,3,957.3
2025-10-13T06:11:00+05:30,2025-10-13 06:11:00,21.2,22,0,0,3.6,3,0,4.1,0.3,4.1,35.8,1826.3,1826.3,957.2,99,350,957.2
2025-10-13T06:05:00+05:30,2025-10-13 06:05:00,21.2,22,0,0,3.6,2,0,4.1,0.3,4.1,35.8,1826.3,1826.3,957.1,99,350,957.1
2025-10-13T06:00:00+05:30,2025-10-13 06:00:00,21.2,22,0,0,3.6,2,0,4.1,0.3,4.1,35.8,1826.3,1826.3,957,99,355,957
2025-10-13T05:55:00+05:30,2025-10-13 05:55:00,21.3,22.1,0,0,3.6,347,0,4.1,0.3,4.1,35.8,1826.3,1826.3,957.2,99,355,957.2
2025-10-13T05:50:00+05:30,2025-10-13 05:50:00,21.2,22,0,0,3.6,355,0,4.1,0.3,4.1,35.8,1826.3,1826.3,957.1,99,356,957.1
2025-10-13T05:45:00+05:30,2025-10-13 05:45:00,21.2,22,0,0,3.6,355,0,4.1,0.3,4.1,35.8,1826.3,1826.3,956.8,99,356,956.8
2025-10-13T05:40:00+05:30,2025-10-13 05:40:00,21.2,21.9,0,0,3.6,356,0,4.1,0.3,4.1,35.8,1826.3,1826.3,956.8,98,354,956.8
2025-10-13T05:35:00+05:30,2025-10-13 05:35:00,21.2,21.9,0,1.8,3.6,353,0,4.1,0.3,4.1,35.8,1826.3,1826.3,956.7,98,354,956.7
2025-10-13T05:30:00+05:30,2025-10-13 05:30:00,21.2,21.9,0,0,3.6,354,0,4.1,0.3,4.1,35.8,1826.3,1826.3,956.6,98,354,956.6
2025-10-13T05:25:00+05:30,2025-10-13 05:25:00,21.2,21.9,0,0,3.6,355,0,4.1,0.3,4.1,35.8,1826.3,1826.3,956.7,98,354,956.7
2025-10-13T05:20:00+05:30,2025-10-13 05:20:00,21.3,22,0,0,3.6,354,0,4.1,0.3,4.1,35.8,1826.3,1826.3,956.6,98,354,956.6
2025-10-13T05:15:00+05:30,2025-10-13 05:15:00,21.4,22.2,0,0,3.6,354,0,4.1,0.3,4.1,35.8,1826.3,1826.3,956.5,98,354,956.5
